x,y,z,timestamp,00:0B:86:96:59:A0,00:0B:86:96:59:A1,00:0B:86:96:59:A2,00:0B:86:96:60:80,00:0B:86:96:60:81,00:0B:86:96:60:82,00:0B:86:96:61:C0,00:0B:86:96:61:C1,00:0B:86:96:61:C2,00:0B:86:96:62:60,00:0B:86:96:62:61,00:0B:86:96:62:62,00:0B:86:96:62:68,00:0B:86:96:62:69,00:0B:86:96:62:6A,00:0B:86:96:63:A0,00:0B:86:96:69:00,00:0B:86:96:69:01,00:0B:86:96:69:02,00:0B:86:96:6F:02,00:0B:86:96:70:C2,00:0B:86:96:75:40,00:0B:86:96:9C:60,00:0B:86:96:9C:61,00:0B:86:96:9C:62,00:0B:86:96:9E:00,00:0B:86:96:A0:41,00:0B:86:96:A0:42,00:11:32:9D:2B:30,00:11:32:9D:30:3A,00:11:32:AD:8C:82,00:11:32:AD:8E:B7,00:11:32:B6:79:9E,00:11:32:B6:7A:25,00:11:32:B6:7A:26,00:11:32:B6:7A:7F,00:11:32:B6:7C:1E,00:11:32:B6:80:33,00:11:32:B6:85:47,00:11:32:B6:85:C9,00:11:32:B6:86:00,00:11:32:B6:87:7C,00:11:32:E3:3A:5B,00:11:32:E3:3A:5C,00:1A:1E:F3:67:A0,00:1D:AA:0F:AC:F8,04:8D:38:04:4E:86,04:8D:38:04:4E:89,04:D4:C4:40:ED:48,04:D4:C4:B5:E5:28,04:D9:F5:12:66:50,04:D9:F5:D9:F4:A0,0A:28:19:84:B7:DF,0C:80:63:03:D2:D6,0C:9D:92:02:8B:20,0C:9D:92:02:8B:40,0C:9D:92:02:8B:4C,0C:9D:92:54:AB:50,10:62:EB:D5:AC:C1,10:62:EB:D5:AC:C3,10:6F:3F:39:48:FE,16:11:32:9D:2B:30,16:11:32:9D:2B:31,16:11:32:9D:30:3A,16:11:32:9D:30:3B,16:11:32:AD:8C:83,16:11:32:B6:7A:7F,16:11:32:B6:7B:24,16:11:32:B6:80:33,16:11:32:B6:85:47,16:11:32:B6:86:00,16:11:32:B6:86:01,16:11:32:B6:87:7C,1C:87:2C:CE:8F:B0,24:4B:FE:E4:03:50,28:ED:E0:C8:39:99,2C:FD:A1:0B:86:30,38:D5:47:1E:82:D4,40:3F:8C:E3:E4:F5,40:9B:CD:A0:2D:18,40:B0:76:34:03:48,40:B0:76:34:03:4C,44:A5:6E:41:9B:BA,44:A5:6E:41:9B:BC,4A:E2:44:27:58:F2,4C:E6:76:22:AE:0C,54:13:79:71:75:B0,60:E3:27:EB:D7:6C,62:70:71:4D:42:59,64:70:02:61:A9:EC,6C:F3:7F:31:F6:E1,6C:F3:7F:31:F6:E2,6C:F3:7F:31:FA:20,6C:F3:7F:31:FA:21,6C:F3:7F:31:FA:22,6C:F3:7F:3A:B7:B0,6C:F3:7F:3A:B7:B1,6C:F3:7F:3A:B7:B2,6C:F3:7F:3A:C1:52,6C:F3:7F:3A:C2:90,6C:F3:7F:3A:C2:91,6C:F3:7F:3A:C2:92,74:DA:38:10:10:60,74:DA:38:D4:E9:80,74:DA:DA:E2:2A:1A,78:D2:94:C5:33:64,84:D8:1B:35:ED:BA,86:2A:FD:78:C5:90,8C:3B:AD:22:02:66,8C:3B:AD:22:02:68,90:9A:4A:09:41:62,90:9A:4A:09:41:63,A2:9A:4A:09:41:64,A2:C9:E3:4B:6C:90,AA:9A:4A:09:41:65,AA:C9:E3:4B:6C:91,B0:6E:BF:3E:C6:B8,B8:27:EB:A2:E0:72,B8:A3:86:57:17:67,C0:C9:E3:4B:6C:9E,C0:C9:E3:4B:6C:9F,D4:5D:64:E0:9F:88,D4:5D:64:E0:9F:8C,D4:5D:64:E1:66:94,D4:EE:07:14:54:72,DA:3B:BF:FC:22:5E,DA:96:F2:A6:23:93,DC:74:A8:FF:5C:8A,DC:FB:02:61:9E:31,DC:FB:02:61:9E:36,F4:28:53:7D:81:EE,F6:28:53:78:81:EE
5.98,7.01,1.005,1621508156.7713866,,-79.0,-80.0,-75.0,-75.0,-76.0,-62.0,-66.0,-64.0,-83.0,-81.0,-78.0,-83.0,-83.0,-83.0,-70.0,-82.0,-80.0,-75.0,-79.0,-46.0,,,,,,,,-31.0,-39.0,-41.0,-49.0,,,-89.0,-61.0,,-69.0,,,-57.0,,-79.0,,-81.0,,-54.0,-77.0,,,,,,,-34.0,-70.0,-75.0,,,,,-31.0,-44.0,-39.0,-47.0,-38.0,-62.0,,,,,-69.0,,,,,,,,,-48.0,-61.0,-60.0,-73.0,-67.0,,,,,-81.0,,,-80.0,-75.0,-74.0,,,,,,,,,,,-88.0,-81.0,-52.0,,,-81.0,-71.0,-82.0,-77.0,,,,,-67.0,-77.0,-72.0,-58.0,,,,,,,-59.0,-69.0,,
4.76,2.13,1.005,1621502087.8077092,,,,,,,-70.0,,-72.0,,,-76.0,-80.0,-80.0,-80.0,-62.0,,,,,-45.0,,,,,,,,-31.0,-31.0,-27.0,-55.0,,,,,,,,,-61.0,,,,,,-65.0,-78.0,,,,,,,-29.0,-71.0,-69.0,,,,,-31.0,-48.0,,,-40.0,-56.0,,,,,-71.0,,,,,,,,,-52.0,-63.0,-52.0,-68.0,,,,,,,,,,,,,,,,,,,,,,,,,,-72.0,,,,-83.0,,,,,-62.0,-83.0,,-53.0,-79.0,-83.0,,,,,-65.0,-75.0,,
4.76,2.13,1.005,1621502092.1167533,,,,,,,-75.0,-72.0,-77.0,,,-76.0,-83.0,-83.0,-83.0,-64.0,,,,,-45.0,,,,,,,,-32.0,-31.0,-27.0,-60.0,,,,-56.0,,,,,-59.0,,,,,,-60.0,-78.0,,,,,,,-27.0,-72.0,-69.0,,,,,-31.0,-48.0,,,-40.0,-57.0,,,,-62.0,-72.0,-65.0,,,,,,,,-52.0,-62.0,-52.0,-68.0,-61.0,,,,,,,,,,,,,,,,,,,,,,,,,-74.0,,-76.0,,-83.0,,,,,-65.0,-82.0,,-54.0,-77.0,-83.0,,,,,-59.0,-75.0,,
4.76,2.13,1.005,1621502096.537459,,,,,,,-74.0,-71.0,-67.0,,,-75.0,-79.0,-79.0,-78.0,-65.0,,,,,-46.0,,,,,,,,-31.0,-28.0,-27.0,-57.0,,,,-56.0,,,,-83.0,-59.0,,,,,,-63.0,-76.0,,,,,,,-27.0,-72.0,-70.0,,,,,-77.0,-47.0,-31.0,-40.0,-40.0,-57.0,,,,-63.0,-72.0,-65.0,,,,,,,,-58.0,-63.0,-52.0,-68.0,-61.0,,,,,,,,,,,,,,,,,,,,,-85.0,,,,-74.0,,-76.0,,-83.0,,,,,-58.0,-83.0,,-52.0,-77.0,-83.0,,,,,-58.0,-75.0,,
4.76,2.13,1.005,1621502100.9616034,,,,,,,-74.0,-70.0,-67.0,-71.0,-75.0,-78.0,-83.0,-81.0,-82.0,-65.0,,,,,-42.0,,,,,,,,-30.0,-66.0,-27.0,-57.0,,,,-56.0,,,,-83.0,-67.0,-73.0,,,,,-57.0,-77.0,,,,,,,-27.0,-72.0,-69.0,,,,,-33.0,-47.0,-32.0,-40.0,-40.0,-57.0,,,,-63.0,-72.0,-65.0,,,,,,,,-52.0,-62.0,-54.0,-69.0,-71.0,,,,,,,,-77.0,,-75.0,,,,,,,,,,,-86.0,,,,-72.0,,-76.0,,-80.0,,,,,-64.0,-81.0,-66.0,-56.0,-78.0,-83.0,,,,,-65.0,-74.0,,
4.76,2.13,1.005,1621502105.421908,,,,,,,-74.0,-74.0,-67.0,-71.0,-75.0,-77.0,-78.0,-78.0,-79.0,-65.0,,,,,-43.0,,,,,,,,-30.0,-31.0,-27.0,-57.0,,,,-54.0,,,,-83.0,-61.0,-73.0,,,-83.0,,-60.0,-77.0,,,,,,,-28.0,-71.0,-70.0,,,,,-33.0,-47.0,-31.0,-40.0,-40.0,-72.0,,,,-56.0,-72.0,-65.0,,,,,,,,-53.0,-63.0,-54.0,-68.0,-71.0,,,,,,,,-77.0,-74.0,-74.0,,,,,,,,,,,-87.0,,-60.0,,-74.0,,-76.0,,-81.0,,,,,-58.0,-81.0,-66.0,-55.0,-78.0,-83.0,,,,,-61.0,-75.0,,
13.3,3.35,1.005,1621503917.8877087,-68.0,-69.0,-69.0,-73.0,-72.0,-72.0,,,,,,,,,,,-78.0,,,,-47.0,,,,,,,,-24.0,-45.0,-41.0,-42.0,,,,-60.0,,,,,-69.0,,,,,,-67.0,,,,,,,,-39.0,,,,,,,-24.0,,,,-42.0,,,,,,,-68.0,,,,,,,,-49.0,-63.0,-67.0,-75.0,-70.0,,,,,,,,,,,,,,,,,,,,,-88.0,,,,-77.0,,,,,,,,,-52.0,,,-69.0,,,,,,,-61.0,,,
13.3,3.35,1.005,1621503922.3068714,-68.0,-69.0,-69.0,-73.0,-71.0,-72.0,,,,,,-78.0,,,,,-78.0,,,,-43.0,,,,,,,,-24.0,-44.0,-40.0,-42.0,,,,-60.0,,,,,-71.0,-69.0,,,,,-64.0,,,,,,-83.0,,-37.0,,,,,,,-68.0,,-44.0,,-42.0,,,,,,-72.0,-68.0,,,,,,,,-51.0,-62.0,-67.0,-75.0,-67.0,,,,,,,,-76.0,-76.0,-78.0,,,,,,,,,,-88.0,-88.0,,,,-79.0,-76.0,-72.0,-77.0,-72.0,-70.0,,,,-76.0,-72.0,-67.0,-70.0,-77.0,,,,,,-64.0,-75.0,,
13.3,3.35,1.005,1621503926.9681866,-75.0,-74.0,-75.0,-73.0,-71.0,-74.0,,,,,,-78.0,,,,-76.0,-78.0,,-74.0,-69.0,-44.0,,,,,,,,-24.0,-43.0,-40.0,-42.0,,,,-60.0,,-79.0,,,-71.0,-67.0,,,-77.0,,-66.0,,,,,,-83.0,,-38.0,-76.0,,,,,,-24.0,,-43.0,,-42.0,,,,,,-78.0,-68.0,,,,,,,,-50.0,-62.0,-67.0,-75.0,-67.0,,,,,,,,-76.0,-76.0,-78.0,,,,,,,,,,-88.0,-88.0,-83.0,,,-79.0,-77.0,-72.0,-77.0,-72.0,-70.0,,,,-54.0,-72.0,-67.0,-69.0,-76.0,,,,,,-64.0,-76.0,,
13.3,3.35,1.005,1621503935.460079,-75.0,-72.0,-71.0,-70.0,-70.0,-74.0,,,,,,-74.0,,,,-65.0,-78.0,-75.0,-74.0,-69.0,-43.0,,,,,,,,-24.0,-43.0,-40.0,-42.0,,,,-52.0,,-79.0,-70.0,,-71.0,-67.0,,,-77.0,,-65.0,-87.0,,,,,-83.0,,-36.0,-76.0,,,,,,-25.0,-42.0,-43.0,-53.0,-43.0,,,,,,-78.0,-68.0,,,,,,,,-50.0,-62.0,-67.0,-75.0,-67.0,,,,,,,,-76.0,-76.0,-79.0,,,,,,,,,,-88.0,-88.0,-82.0,-65.0,,-78.0,-77.0,-76.0,-77.0,-72.0,-69.0,,-74.0,,-70.0,-72.0,-66.0,-62.0,-77.0,,,,,,-63.0,-76.0,,
9.64,0.91,1.005,1621500165.7441854,,,,-76.0,-75.0,-75.0,-74.0,,-79.0,,,,,,,-68.0,,-80.0,,-65.0,-38.0,,,,,,,,-33.0,-41.0,-36.0,-33.0,,,,-71.0,,,,,,-61.0,,,,,-63.0,-83.0,,,,,,,-40.0,,-79.0,,,,,-37.0,,,-52.0,,-66.0,,,,,-77.0,,,-76.0,,,,,,-41.0,-59.0,-74.0,-71.0,,,,,,,,,,,,,,,,,,,,,,,,,,-81.0,,,,-66.0,-72.0,,,,-66.0,-66.0,-62.0,-62.0,-81.0,-86.0,,,,,-71.0,,,
9.64,0.91,1.005,1621500170.201813,,,,-76.0,-75.0,-70.0,-74.0,,-79.0,,,,,,,-70.0,-78.0,-80.0,-80.0,-65.0,-36.0,,,,,,,,-37.0,-44.0,-36.0,-32.0,,,,-67.0,,,,,,-61.0,,,,,-61.0,-83.0,,,,,,,-38.0,-73.0,-79.0,,,,,-40.0,,-46.0,-51.0,,-66.0,,,,,-77.0,,,-76.0,,,,,,-42.0,-58.0,-71.0,-71.0,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,-66.0,-72.0,,,,-66.0,-66.0,-56.0,-62.0,-81.0,-86.0,,,,,-73.0,,,
9.64,0.91,1.005,1621500174.7994132,,,,-76.0,-76.0,-74.0,-80.0,-79.0,-81.0,,,,,,,-72.0,-78.0,-72.0,-80.0,-65.0,-35.0,,,,,,,,-39.0,-48.0,-39.0,-38.0,,,,-67.0,,,,,,-54.0,,,,,-64.0,-81.0,,,,,,,-37.0,-73.0,-77.0,,,,,-37.0,,-46.0,-51.0,,-66.0,,,,,-76.0,-62.0,,-76.0,,,,,,-40.0,-58.0,-72.0,-71.0,-64.0,,,,,,,,,,,,,,,,,,,,-89.0,,-86.0,,,-80.0,,-65.0,,-66.0,-67.0,,,,-69.0,-66.0,-56.0,-62.0,-81.0,-86.0,,,,,-70.0,-78.0,,
9.64,0.91,1.005,1621500179.426612,,,,-70.0,-76.0,-74.0,-80.0,-79.0,-81.0,,,,,-89.0,-88.0,-65.0,-78.0,-72.0,-80.0,-65.0,-37.0,,,,,,,,-33.0,-45.0,-34.0,-33.0,,,,-67.0,,,,,,-54.0,,,,,-61.0,-82.0,,,,,,,-37.0,-73.0,-77.0,,,,,-37.0,-49.0,-43.0,-51.0,-46.0,-66.0,,,,,-75.0,-62.0,,-76.0,,,,,,-41.0,-59.0,-74.0,-74.0,-66.0,,,,,,,,,,,,,,,,,,,,-89.0,,-86.0,,,-79.0,,-65.0,,-66.0,-67.0,,,,-65.0,-66.0,-56.0,-64.0,-79.0,-86.0,,,,,-70.0,-78.0,,
9.64,0.91,1.005,1621500184.0072768,,,,-75.0,-59.0,-71.0,-80.0,-80.0,-81.0,,,-76.0,,-89.0,-88.0,-66.0,-77.0,-79.0,-80.0,-65.0,-42.0,,,,,,,,-35.0,-45.0,-39.0,-35.0,,,,-67.0,,,,-82.0,,-57.0,,,,,-58.0,-82.0,,,,,,,-39.0,-73.0,-78.0,,,,,-38.0,-49.0,-46.0,-52.0,-46.0,-66.0,,,,,-75.0,-62.0,,-76.0,,,,,,-41.0,-58.0,-74.0,-73.0,-66.0,,,,,,,,,,,,,,,,,,,,-89.0,,-86.0,,,-80.0,,-65.0,,-66.0,-67.0,,,,-66.0,-66.0,-56.0,-62.0,-79.0,-86.0,,,,,-71.0,-78.0,,
9.64,7.01,1.005,1621507714.5779915,,,-79.0,-65.0,,-65.0,,,,,-70.0,-70.0,,,,,-77.0,,,,-41.0,,,,,,,,-39.0,-43.0,-33.0,-38.0,,,,,,,,,,-71.0,,,,,-55.0,-74.0,,,,,,,-40.0,,,,,,,-39.0,-40.0,-43.0,,,,,,,-69.0,-75.0,,,,,,,,,-49.0,-66.0,,,,,,,,,,,,,-72.0,,,,,,,,,,,,-82.0,,,-78.0,,,,,,,,,-67.0,,-62.0,,-87.0,,,,,,-54.0,-72.0,,
9.64,7.01,1.005,1621507718.7607193,,,-79.0,-65.0,,-65.0,,,,,-70.0,-70.0,-81.0,-81.0,,,-77.0,,,,-41.0,,,,,,,,-37.0,-43.0,-31.0,-33.0,,,,,,,,,,-71.0,,,-76.0,,-59.0,-75.0,,,,,,,-41.0,-66.0,-74.0,,,,,-39.0,-40.0,-42.0,,,,,,,-69.0,-74.0,,,,,,,,,-53.0,-66.0,-64.0,-76.0,,,,,,,,,,,-77.0,,,,,,,,,,,,-85.0,-55.0,,-78.0,,,,,,,,,-67.0,,-63.0,,-87.0,,,,,,-54.0,-71.0,,
9.64,7.01,1.005,1621507722.9341786,,,-79.0,-65.0,-65.0,-64.0,-84.0,-83.0,-77.0,,-70.0,-70.0,-82.0,-81.0,,,-78.0,,,,-42.0,,,,,,,,-35.0,-44.0,-33.0,-33.0,,,,,,,,,-62.0,-71.0,,,-79.0,,-55.0,-75.0,,,,,,,-40.0,-66.0,-76.0,,,,,-39.0,-40.0,-44.0,,,,,,,-62.0,-74.0,,,,,,,,,-48.0,-66.0,-64.0,-76.0,,,,,,,,,,,-77.0,,,,,,,,,,,,-84.0,-55.0,,-78.0,,,,,,,,,-70.0,,-64.0,-69.0,-87.0,,,,,,-54.0,-71.0,,
9.64,7.01,1.005,1621507727.1314142,,,-79.0,-66.0,-63.0,-64.0,-78.0,-76.0,-78.0,-75.0,-70.0,-70.0,-83.0,-83.0,-83.0,,-78.0,,,,-44.0,,,,,,,,-36.0,-43.0,-32.0,-33.0,,,,-66.0,,,,,-62.0,-71.0,,,-79.0,,-55.0,-75.0,,,,,,,-43.0,-68.0,-76.0,,,,,-37.0,-38.0,-44.0,-51.0,-43.0,,,,,-62.0,-74.0,,,,,,,,,-50.0,-71.0,-64.0,-76.0,,,,,,,,,,,-77.0,,,,,,,,,,-88.0,-85.0,-83.0,-55.0,,-78.0,,-71.0,-79.0,,,,,,-71.0,,-55.0,-69.0,-87.0,,,,,,-54.0,-71.0,,
9.64,7.01,1.005,1621507731.3972638,,,-81.0,-62.0,-65.0,-59.0,-78.0,-76.0,-78.0,-75.0,-71.0,-80.0,-84.0,-83.0,-83.0,,-78.0,,,,-41.0,,,,,,,,-37.0,-42.0,-33.0,-32.0,,,,-66.0,,-76.0,-77.0,,-62.0,-71.0,,,-79.0,,-55.0,-75.0,,,,,,,-40.0,-70.0,-77.0,,,,,-37.0,-39.0,-41.0,-51.0,-43.0,,,,,-69.0,-74.0,,,,,,,,,-57.0,-66.0,-63.0,-75.0,,,,,,,,,,-76.0,-77.0,,,,,,,,,,-88.0,-86.0,-82.0,-55.0,,-77.0,,-71.0,-79.0,,,,,,-70.0,,-61.0,-69.0,-87.0,,,,,,-54.0,-71.0,,
10.86,2.13,1.005,1621501416.168851,-79.0,,,-70.0,-75.0,-76.0,-80.0,-82.0,-82.0,,,-83.0,,,,-68.0,-70.0,,-73.0,-79.0,-38.0,,,,,,,,-41.0,-47.0,-37.0,-33.0,,,,-67.0,,,,,-70.0,-67.0,,,-76.0,,-62.0,-81.0,,,,,,,-36.0,-75.0,,,,,,-40.0,-43.0,-48.0,-49.0,,,,,,,-74.0,,,-70.0,,,,,,-48.0,-61.0,,-77.0,,,,,,,,,,,-83.0,,,,,,,,,,,,,-61.0,,-83.0,,,,-68.0,,,,,-62.0,-68.0,-59.0,-73.0,-76.0,,,,,,-63.0,-74.0,,
10.86,2.13,1.005,1621501420.768846,-79.0,,,-69.0,-75.0,-83.0,-80.0,-80.0,-76.0,,,-72.0,,,,-68.0,-73.0,-72.0,-73.0,-79.0,-38.0,,,,,,,,-39.0,-50.0,-36.0,-32.0,,,,-67.0,,,,,-70.0,-69.0,,,-76.0,,-62.0,-80.0,,,,,,,-35.0,-75.0,,,,,,-39.0,-42.0,-48.0,-49.0,-47.0,,,,,,-75.0,-66.0,,-70.0,,,,,,-49.0,-62.0,-66.0,-78.0,,,,,,,,,,,-83.0,,,,,,,,,,,-87.0,,-61.0,,-80.0,,-75.0,,-68.0,,-59.0,,,-64.0,-68.0,-59.0,-72.0,-76.0,,,,,,-66.0,-74.0,,
10.86,2.13,1.005,1621501425.3050563,-79.0,,-79.0,-69.0,-75.0,-83.0,-76.0,-74.0,-76.0,,,-72.0,,,,-62.0,-73.0,-72.0,-73.0,-76.0,-40.0,,,,,,,,-41.0,-48.0,-39.0,-32.0,,,,-67.0,,,,,-70.0,-69.0,,,-76.0,,-60.0,-79.0,,,,,,,-38.0,-73.0,,,,,,-39.0,-42.0,-46.0,-49.0,-45.0,-69.0,,,,-70.0,-74.0,-66.0,,-70.0,,,,,,-48.0,-62.0,-66.0,-78.0,,,,,,,,,,,-83.0,,,,,,,,,,,-87.0,,-61.0,,-81.0,,-75.0,,-68.0,,-59.0,,,-62.0,-68.0,-59.0,-72.0,-76.0,,,,,,-66.0,-74.0,,
10.86,2.13,1.005,1621501429.7080398,-79.0,,-79.0,-68.0,-75.0,-74.0,-76.0,-74.0,-76.0,,,-72.0,,,,-68.0,-71.0,-72.0,-73.0,-76.0,-37.0,,,,,,,,-41.0,-49.0,-38.0,-32.0,,,,-68.0,,,,,-70.0,-69.0,,,-76.0,,-63.0,-79.0,,,,,,,-39.0,-73.0,,,,,,-41.0,-42.0,-46.0,-49.0,-46.0,-69.0,,,,-71.0,-74.0,-66.0,,-70.0,,,,,,-49.0,-61.0,-68.0,-78.0,-72.0,,,,,,,,,,-83.0,,,,,,,,,,,-86.0,,-61.0,,-81.0,,-75.0,,-68.0,,-59.0,,,-52.0,-68.0,-59.0,-70.0,-76.0,-86.0,,,,,-63.0,-74.0,,
9.64,2.13,1.005,1621501551.411806,,,,-72.0,-73.0,-73.0,,,,-83.0,,-78.0,-88.0,-88.0,-86.0,-63.0,-75.0,-74.0,-71.0,,-43.0,,,,,,,,-29.0,-42.0,-30.0,-34.0,,,,-68.0,,,,,,,,,,,-66.0,,,,,,,,-32.0,,-74.0,,,,,-32.0,-46.0,-44.0,-45.0,,,,,,,,-65.0,,,,,,,,-51.0,-60.0,-65.0,-76.0,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,-83.0,,,,-69.0,,,,,-51.0,-69.0,-53.0,-64.0,-81.0,,,,,,-53.0,,,
9.64,2.13,1.005,1621501556.0130177,-82.0,-82.0,-79.0,-72.0,-73.0,-71.0,,,,-83.0,,-78.0,-86.0,-87.0,-88.0,-63.0,-75.0,-74.0,-71.0,,-42.0,,,,,,,,-29.0,-45.0,-30.0,-37.0,,,,-67.0,,,,,,,,,,,-75.0,,,,,,,,-34.0,,-74.0,,,,,-29.0,-45.0,-43.0,-45.0,-43.0,,,,,,,-66.0,,,,,,,,-50.0,-60.0,-67.0,-75.0,-75.0,,,,,,,,,,-82.0,,,,,,,,,,,-87.0,,,,-80.0,,-64.0,,-68.0,,,,,-62.0,-69.0,-46.0,-66.0,-81.0,,,,,,-51.0,,,
9.64,2.13,1.005,1621501560.6225295,-82.0,-82.0,-79.0,-72.0,-72.0,-74.0,,,,-83.0,,-78.0,-87.0,-87.0,-86.0,-71.0,-73.0,-74.0,-73.0,,-39.0,,,,,,,,-30.0,-45.0,-30.0,-32.0,,,,-77.0,,,,,,,,,,,-72.0,,,,,,,,-33.0,-60.0,-75.0,,,,,-29.0,-45.0,-43.0,-45.0,-43.0,,,,,,,-66.0,,,,,,,,-50.0,-60.0,-67.0,-75.0,-75.0,,,,,,,,,,-78.0,,,,,,,,,,,-87.0,,,,-79.0,,-63.0,,-69.0,,,,,-60.0,-70.0,-54.0,-66.0,-82.0,,,,,,-52.0,-72.0,,
9.64,2.13,1.005,1621501565.223839,-82.0,-82.0,-79.0,,-72.0,-71.0,,,,,,-78.0,-88.0,-87.0,-88.0,-71.0,-73.0,-74.0,-73.0,,-40.0,,,,,,,,-38.0,-43.0,-30.0,-35.0,,,,-77.0,,,,,,-70.0,,,-79.0,,-77.0,-80.0,,,,,,,-33.0,-60.0,-76.0,,,,,-29.0,-45.0,-43.0,-45.0,-43.0,,,,,,,-66.0,,,,,,,,-51.0,-60.0,-67.0,-77.0,-75.0,,,,,,,,,,-78.0,,,,,,,,,,,-87.0,,,,-82.0,,-66.0,,-69.0,,,,,-63.0,-70.0,-55.0,-66.0,-81.0,,,,,,-52.0,-72.0,,
9.64,2.13,1.005,1621501569.740244,-82.0,-74.0,-83.0,,-72.0,-71.0,-79.0,,-79.0,,,-79.0,-86.0,-85.0,-85.0,-71.0,-71.0,-72.0,-69.0,,-43.0,,,,,,,,-28.0,-43.0,-30.0,-34.0,,,,-77.0,,,,,,-70.0,,,-79.0,,-71.0,-80.0,,-75.0,,,,,-33.0,-60.0,-76.0,,,,,-29.0,-45.0,-43.0,-45.0,-42.0,,,,,,,-65.0,,,,,,,,-52.0,-60.0,-68.0,-77.0,-75.0,,,,,,,,,,-78.0,,,,,,,,,,,-86.0,,,,-81.0,,-66.0,,-69.0,,,,,-68.0,-69.0,-60.0,-64.0,-81.0,,,,,,-57.0,-72.0,,
12.08,2.13,1.005,1621501278.0644705,,-81.0,-81.0,,,,-80.0,-82.0,-79.0,,,,,,,-72.0,,,,,-35.0,,,,,,,,-32.0,-45.0,-39.0,-41.0,,,,,,,,,,,,,-72.0,,-64.0,-82.0,,,,,,,-35.0,,-72.0,,,,,-30.0,,-45.0,,,,,,,,-77.0,,,,,,,,,-50.0,-63.0,-73.0,-74.0,-74.0,,,,,,,,,,,,,,,,,,,,-85.0,,,-60.0,,-72.0,,,,,,-62.0,,,-61.0,,-56.0,-65.0,-74.0,,,,,,-58.0,,,
12.08,2.13,1.005,1621501282.308402,,-81.0,-81.0,,-76.0,,-80.0,-82.0,-79.0,,,,,,,-69.0,,,,,-34.0,,,,,,,,-29.0,-48.0,-39.0,-43.0,,,,,,,,,,-66.0,,,-72.0,,-63.0,-82.0,,,,,,,-35.0,,-73.0,,,,,-30.0,-38.0,-47.0,-53.0,,,,,,,-77.0,,,,,,,,,-51.0,-62.0,-73.0,-74.0,-74.0,,,,,,,,,,-79.0,,,,,,,,,,-85.0,,,-60.0,,-74.0,-74.0,-66.0,,-70.0,,-62.0,,,-60.0,-70.0,-57.0,-64.0,-74.0,,,,,,-60.0,,,
12.08,2.13,1.005,1621501286.7686155,-80.0,-81.0,-81.0,-76.0,-76.0,-75.0,-80.0,-82.0,-79.0,,,,,,,-71.0,-75.0,,,,-38.0,,,,,,,,-30.0,-49.0,-38.0,-44.0,,,,,,,,,,-66.0,,,-73.0,,-58.0,-82.0,,,,,,,-38.0,-61.0,-73.0,,,,,-31.0,-38.0,-48.0,-53.0,-48.0,,,,,-72.0,-77.0,,,,,,,,,-53.0,-62.0,-73.0,-75.0,-65.0,,,,,,,,,,-79.0,,,,,,,,,,-85.0,-86.0,,-63.0,,-73.0,-74.0,-66.0,,-70.0,,-60.0,,,-60.0,-70.0,-59.0,-64.0,-74.0,,,,,,-61.0,,,
12.08,2.13,1.005,1621501295.2650073,-80.0,-81.0,-81.0,-75.0,-84.0,-76.0,-80.0,-82.0,-79.0,-77.0,,-76.0,,,,-64.0,-75.0,,,,-38.0,,,,,,,,-29.0,-47.0,-37.0,-49.0,,,,-67.0,,,,,,-66.0,,,-73.0,,-62.0,-82.0,,,,,,,-38.0,-61.0,-73.0,,,,,-32.0,-38.0,-47.0,-52.0,-49.0,,,,-68.0,-72.0,-77.0,,,,,,,,,-51.0,-63.0,-69.0,-75.0,-65.0,,,,,,,,,-76.0,-76.0,,,,,,,,,,-85.0,-86.0,,-63.0,,-73.0,-74.0,-66.0,,-70.0,,-60.0,,,-67.0,-70.0,-67.0,-61.0,-73.0,,,,,,-60.0,,,
10.86,5.79,1.005,1621506780.6178274,,,,-65.0,-66.0,-66.0,,,-78.0,,,-76.0,-82.0,-83.0,-82.0,-72.0,,,,,-42.0,,,,,,,,-33.0,-44.0,-39.0,-40.0,,,,,,,,,,,,,,,-62.0,-78.0,,,,,,,-31.0,,-76.0,,,,,,-43.0,-44.0,,-40.0,,,,,-58.0,-80.0,,,,,,,,,-62.0,-65.0,-69.0,-79.0,,,,,,,,,,,,,,,,,,,,,-87.0,,,,-65.0,,-78.0,-67.0,-78.0,-71.0,,,,,-64.0,-72.0,-64.0,,,-87.0,,,,,-66.0,-77.0,,
10.86,5.79,1.005,1621506784.859779,,,,-65.0,-74.0,-66.0,,,-73.0,,-75.0,-73.0,-84.0,-82.0,-83.0,-72.0,,,-76.0,-81.0,-46.0,,,,,,,,-33.0,-43.0,-39.0,-38.0,,,,,,,,,-61.0,,,,-79.0,,-64.0,-78.0,,,,,,,-30.0,,-77.0,,,,,,,-52.0,,-39.0,,,,,,,,,,,,-87.0,,,-61.0,-65.0,-69.0,,,,,,,,,,,,,,,,,,,,,,,,,-62.0,-64.0,,-79.0,-67.0,-78.0,-71.0,,,,,-70.0,-71.0,,,,-87.0,-78.0,,,,-60.0,-77.0,,
