name,sample,x,y,z,timestamp,00:0B:86:96:59:A0,00:0B:86:96:59:A1,00:0B:86:96:59:A2,00:0B:86:96:60:80,00:0B:86:96:60:81,00:0B:86:96:60:82,00:0B:86:96:61:C0,00:0B:86:96:61:C1,00:0B:86:96:61:C2,00:0B:86:96:62:60,00:0B:86:96:62:61,00:0B:86:96:62:62,00:0B:86:96:62:68,00:0B:86:96:62:69,00:0B:86:96:62:6A,00:0B:86:96:63:A0,00:0B:86:96:69:00,00:0B:86:96:69:01,00:0B:86:96:69:02,00:0B:86:96:6F:02,00:0B:86:96:70:C2,00:0B:86:96:75:40,00:0B:86:96:9C:60,00:0B:86:96:9C:61,00:0B:86:96:9C:62,00:0B:86:96:9E:00,00:0B:86:96:A0:41,00:0B:86:96:A0:42,00:11:32:9D:2B:30,00:11:32:9D:30:3A,00:11:32:AD:8C:82,00:11:32:AD:8E:B7,00:11:32:B6:79:9E,00:11:32:B6:7A:25,00:11:32:B6:7A:26,00:11:32:B6:7A:7F,00:11:32:B6:7C:1E,00:11:32:B6:80:33,00:11:32:B6:85:47,00:11:32:B6:85:C9,00:11:32:B6:86:00,00:11:32:B6:87:7C,00:11:32:E3:3A:5B,00:11:32:E3:3A:5C,00:1A:1E:F3:67:A0,00:1D:AA:0F:AC:F8,04:8D:38:04:4E:86,04:8D:38:04:4E:89,04:D4:C4:40:ED:48,04:D4:C4:B5:E5:28,04:D9:F5:12:66:50,04:D9:F5:D9:F4:A0,0A:28:19:84:B7:DF,0C:80:63:03:D2:D6,0C:9D:92:02:8B:20,0C:9D:92:02:8B:40,0C:9D:92:02:8B:4C,0C:9D:92:54:AB:50,10:62:EB:D5:AC:C1,10:62:EB:D5:AC:C3,10:6F:3F:39:48:FE,16:11:32:9D:2B:30,16:11:32:9D:2B:31,16:11:32:9D:30:3A,16:11:32:9D:30:3B,16:11:32:AD:8C:83,16:11:32:B6:7A:7F,16:11:32:B6:7B:24,16:11:32:B6:80:33,16:11:32:B6:85:47,16:11:32:B6:86:00,16:11:32:B6:86:01,16:11:32:B6:87:7C,1C:87:2C:CE:8F:B0,24:4B:FE:E4:03:50,28:ED:E0:C8:39:99,2C:FD:A1:0B:86:30,38:D5:47:1E:82:D4,40:3F:8C:E3:E4:F5,40:9B:CD:A0:2D:18,40:B0:76:34:03:48,40:B0:76:34:03:4C,44:A5:6E:41:9B:BA,44:A5:6E:41:9B:BC,4A:E2:44:27:58:F2,4C:E6:76:22:AE:0C,54:13:79:71:75:B0,60:E3:27:EB:D7:6C,62:70:71:4D:42:59,64:70:02:61:A9:EC,6C:F3:7F:31:F6:E1,6C:F3:7F:31:F6:E2,6C:F3:7F:31:FA:20,6C:F3:7F:31:FA:21,6C:F3:7F:31:FA:22,6C:F3:7F:3A:B7:B0,6C:F3:7F:3A:B7:B1,6C:F3:7F:3A:B7:B2,6C:F3:7F:3A:C1:52,6C:F3:7F:3A:C2:90,6C:F3:7F:3A:C2:91,6C:F3:7F:3A:C2:92,74:DA:38:10:10:60,74:DA:38:D4:E9:80,74:DA:DA:E2:2A:1A,78:D2:94:C5:33:64,84:D8:1B:35:ED:BA,86:2A:FD:78:C5:90,8C:3B:AD:22:02:66,8C:3B:AD:22:02:68,90:9A:4A:09:41:62,90:9A:4A:09:41:63,A2:9A:4A:09:41:64,A2:C9:E3:4B:6C:90,AA:9A:4A:09:41:65,AA:C9:E3:4B:6C:91,B0:6E:BF:3E:C6:B8,B8:27:EB:A2:E0:72,B8:A3:86:57:17:67,C0:C9:E3:4B:6C:9E,C0:C9:E3:4B:6C:9F,D4:5D:64:E0:9F:88,D4:5D:64:E0:9F:8C,D4:5D:64:E1:66:94,D4:EE:07:14:54:72,DA:3B:BF:FC:22:5E,DA:96:F2:A6:23:93,DC:74:A8:FF:5C:8A,DC:FB:02:61:9E:31,DC:FB:02:61:9E:36,F4:28:53:7D:81:EE,F6:28:53:78:81:EE
wlan2,2,2.32,6.4,1.01,1621503529.7476401,,,,,,,,,,-85.0,,-69.0,,,,-67.0,,-89.0,,-83.0,-41.0,-87.0,,,-89.0,,-81.0,-81.0,-53.0,,-29.0,-57.0,-79.0,-75.0,,-63.0,,,,,-69.0,-81.0,-75.0,,-87.0,-63.0,-47.0,,,-83.0,,,-75.0,,-35.0,-71.0,,-85.0,,,,-41.0,,-33.0,,,,,-71.0,,-67.0,,-83.0,,,,,,,,-51.0,,-47.0,,-59.0,-87.0,,-87.0,,,,,-67.0,-65.0,,-75.0,-75.0,-75.0,,-89.0,-89.0,-91.0,-83.0,,,,,,-59.0,,,-67.0,,,-67.0,,-63.0,,-69.0,,-71.0,-63.0,,,,,,,-57.0,,,
wlan2,3,2.32,6.4,1.01,1621503534.2957444,,,,,,-75.0,,-71.0,,-73.0,-73.0,-65.0,,,,-69.0,,-89.0,,-87.0,-41.0,-85.0,,,-89.0,,-81.0,-81.0,-43.0,-31.0,-29.0,-45.0,-85.0,-77.0,,-61.0,,,,,-71.0,-81.0,-75.0,,-87.0,-63.0,-47.0,,,-83.0,,,-75.0,,-35.0,-71.0,,-83.0,,,,-41.0,,-29.0,,,-61.0,,-71.0,,-67.0,,-83.0,-81.0,,,,,,,-51.0,,-51.0,,-59.0,-85.0,,-83.0,,-71.0,,,-69.0,-71.0,,-73.0,-75.0,-75.0,,-87.0,-89.0,-89.0,-83.0,,,,,-63.0,-57.0,,,-67.0,,,-67.0,,-63.0,,-75.0,,-69.0,-63.0,,,,,,,-55.0,,,
wlan2,4,2.32,6.4,1.01,1621503538.863117,,,,,,-75.0,,-71.0,,-73.0,-67.0,-65.0,,,,-69.0,,-89.0,,-87.0,-47.0,-91.0,,,-89.0,,-81.0,-81.0,-41.0,-31.0,-29.0,-45.0,-81.0,-77.0,,-61.0,,-71.0,,,-71.0,-81.0,-75.0,,-83.0,-63.0,-47.0,,,-71.0,,,-85.0,,-35.0,-71.0,,-83.0,,,,-41.0,,-29.0,,,-61.0,,-71.0,,-67.0,,-83.0,-81.0,,,,,,,-49.0,,-51.0,,-55.0,-89.0,,-85.0,,-71.0,,,-67.0,-71.0,,-73.0,-75.0,-75.0,,-87.0,-91.0,-87.0,-83.0,,,,,-63.0,-57.0,,,-69.0,,,-69.0,,-63.0,,-75.0,,-69.0,-57.0,,,,,,,-55.0,,,
wlan0,0,2.32,7.62,1.01,1621503111.0891109,,,,,,,-60.0,-59.0,-60.0,,,,-86.0,-84.0,-85.0,-53.0,,,,,,,,,,,,,-45.0,-28.0,-29.0,-50.0,,,,,,,,,-63.0,,,-89.0,,-64.0,,-83.0,,,,,,,-27.0,-64.0,-71.0,,,,,-49.0,,-30.0,,,,,,,,-72.0,,,,,,,,,-49.0,-66.0,-56.0,-75.0,-52.0,,,,,,,,,-71.0,-70.0,,,,,,,,,,,,,,,,-82.0,,-82.0,-77.0,,,-61.0,,-74.0,-77.0,,,-80.0,,,,,,-52.0,-69.0,,
wlan0,1,2.32,7.62,1.01,1621503115.312006,,,,,,,-60.0,-59.0,-60.0,,,,-85.0,-86.0,-85.0,-53.0,,,,,-52.0,,,,,,,,-46.0,-29.0,-28.0,-66.0,,,-88.0,-54.0,,,,,-63.0,,,-89.0,,-64.0,-59.0,-83.0,,,,,,,-30.0,-64.0,-71.0,,,,,-44.0,-49.0,-30.0,-41.0,-33.0,,,,,,-72.0,,,,,,,,,-49.0,-66.0,-58.0,-74.0,-52.0,,,,,,,,,-71.0,-70.0,,-71.0,,,,,,,,,-87.0,,,,-75.0,-81.0,,-82.0,-78.0,,,-61.0,,-69.0,-78.0,,-63.0,-80.0,,,,,,-51.0,-70.0,,
wlan0,2,2.32,7.62,1.01,1621503119.4838598,,,,,,,-60.0,-59.0,-60.0,-60.0,-60.0,-63.0,-86.0,-86.0,-87.0,-55.0,,,,,-48.0,,,,,,,,-58.0,-30.0,-28.0,-52.0,,,-86.0,-56.0,,,,,-63.0,,,-89.0,,-64.0,-59.0,-84.0,,,,,,,-31.0,-64.0,-70.0,,,,,-44.0,-49.0,-31.0,-41.0,-33.0,,,,,,-72.0,,,,,,,,,-49.0,-67.0,-58.0,-75.0,-53.0,,,,,,,,,-71.0,-70.0,,-71.0,,,,,,,,,-86.0,,-63.0,,-74.0,-82.0,,-82.0,-78.0,,,-63.0,,-68.0,-79.0,,-63.0,-81.0,,,,,,-51.0,-70.0,,
wlan0,3,2.32,7.62,1.01,1621503127.5982194,,,,,,,-60.0,-61.0,-60.0,-60.0,-60.0,-63.0,-86.0,-84.0,-85.0,-57.0,,,,,-49.0,,,,,,,,-44.0,-26.0,-29.0,-52.0,,,-86.0,-56.0,,,,,-62.0,,,-88.0,,-70.0,-59.0,-82.0,,,,,,,-28.0,-59.0,-71.0,,,,,-44.0,-49.0,-27.0,-41.0,-33.0,,,,,-60.0,-72.0,,,,,,,,,-49.0,-67.0,-56.0,-76.0,-59.0,,,,,,,,,-71.0,-70.0,-71.0,-71.0,-71.0,,,,,,,,-87.0,,-63.0,,-74.0,-81.0,,-83.0,-77.0,,,-62.0,,-70.0,-78.0,,-59.0,-81.0,,,,,,-53.0,-69.0,,
wlan1,0,2.32,7.62,1.01,1621503134.1698954,,,,,,,,,,-81.0,-81.0,-77.0,,,,,,-91.0,,-79.0,-53.0,,,,,,,,-47.0,-39.0,-39.0,-57.0,-89.0,,,-69.0,,,,,,,-79.0,,-87.0,,-69.0,,,,,,,,-45.0,-73.0,,-93.0,,-91.0,,,,-39.0,,,-71.0,,-77.0,,,,,,,,,,,,-55.0,,-65.0,,,,,-81.0,,,,,-77.0,-77.0,-79.0,-83.0,-83.0,-87.0,,,,,,,,,,-61.0,,,,-79.0,,,-79.0,,-73.0,,-79.0,,,-73.0,,,,,,,-59.0,,,
wlan1,1,2.32,7.62,1.01,1621503138.6693633,,,,,,,-73.0,-75.0,-81.0,-81.0,-81.0,-77.0,,,,,,-91.0,,-81.0,-59.0,,,,,,,,-47.0,-39.0,-35.0,-57.0,-83.0,,,-69.0,,,,,,,-79.0,,-89.0,,-67.0,,,,,,,,-45.0,-73.0,,-93.0,,-87.0,,-47.0,,-39.0,,,-71.0,,-77.0,,-69.0,,,,,,,,,,-57.0,,-65.0,,-71.0,,,-83.0,,,,,-77.0,-77.0,-77.0,-83.0,-91.0,-85.0,,,,,,,,,,-61.0,-75.0,,,-75.0,,,-79.0,,-73.0,,-75.0,,,-73.0,,,,,,,-53.0,,,
wlan1,2,2.32,7.62,1.01,1621503143.1806192,,,,,,,-73.0,-75.0,-81.0,-81.0,-81.0,-79.0,,,,,,-91.0,,-91.0,-59.0,,,,,,-91.0,,-47.0,-39.0,-35.0,-57.0,-87.0,,,-69.0,,,,,,,-79.0,,-89.0,,-71.0,,,,,,-87.0,,-45.0,-73.0,,-91.0,,-87.0,,-47.0,,-37.0,,,-69.0,,-77.0,-91.0,-69.0,,,,,,,,,,-57.0,,-63.0,,-77.0,,,-79.0,,,,,-77.0,-77.0,-77.0,-83.0,-85.0,-83.0,,,,,,,,,,-61.0,-75.0,,,-75.0,,,-79.0,,-73.0,,-75.0,,,-75.0,,,,,,,-53.0,,,
wlan1,3,2.32,7.62,1.01,1621503147.667202,,,,,,,-75.0,-75.0,-81.0,-79.0,-79.0,-79.0,,,,-69.0,-89.0,-91.0,-89.0,-85.0,-59.0,,,,,,-91.0,,-47.0,-39.0,-35.0,-57.0,-87.0,-77.0,,-69.0,,,,,,,-79.0,,-89.0,,-67.0,,,-87.0,,,-85.0,,-45.0,-73.0,,-91.0,,-87.0,,-47.0,,-39.0,,,-69.0,,-77.0,-91.0,-69.0,,,,,,,,,,-57.0,,-65.0,,-77.0,,,-83.0,,,,,-77.0,-77.0,-75.0,-85.0,-87.0,-79.0,,,,,,,,,,-61.0,-75.0,,,-75.0,,,-79.0,,-75.0,,-81.0,,,-75.0,,,,,,,-55.0,,,
wlan1,4,2.32,7.62,1.01,1621503152.1772628,,,,,-81.0,-91.0,-75.0,-75.0,-81.0,-81.0,-79.0,-79.0,,,,-69.0,-89.0,-91.0,-89.0,-81.0,-59.0,,,,,,-91.0,,-47.0,-39.0,-35.0,-59.0,-87.0,-77.0,,-69.0,,,,,-71.0,,-79.0,,-89.0,,-67.0,,,-87.0,,,-85.0,,-45.0,-73.0,,-89.0,,-87.0,,-49.0,,-39.0,,,-69.0,,-77.0,-91.0,-69.0,,,,,,,,,,-57.0,,-65.0,,-73.0,,,-83.0,,,,,-77.0,-79.0,-75.0,-85.0,-85.0,-83.0,,,,,,,,,,-59.0,-75.0,,,-75.0,,,-79.0,,-75.0,,-77.0,,,-75.0,,,,,,,-55.0,,,
wlan2,0,2.32,7.62,1.01,1621503158.7381802,,,,,,,,,,,,,,,,,,,,-83.0,-65.0,,,,,,,,-35.0,-33.0,-71.0,-57.0,-77.0,,,-59.0,,,,,-63.0,,,,-81.0,,-57.0,,,,,,,,-33.0,-69.0,,-87.0,,,,-37.0,,-33.0,,,-63.0,,,,-65.0,,,,,,,,,,-51.0,,,,,-91.0,,,,,,,-73.0,-73.0,-71.0,-73.0,-75.0,-71.0,,,,,,,,,,,-57.0,,,,,,-73.0,,,,-79.0,,,-69.0,,,,,,,-59.0,,,
wlan2,1,2.32,7.62,1.01,1621503163.1968474,,,,,,,-83.0,-73.0,-83.0,,,,,,,-55.0,,,,-83.0,-65.0,,,,,,,,-37.0,-33.0,-33.0,-57.0,-81.0,,,-59.0,,,,,-65.0,,,,-79.0,,-57.0,,,-81.0,,,,,-33.0,-65.0,,-83.0,,,,-37.0,,-33.0,,,-63.0,,-67.0,,-65.0,,,,,,,,,,-51.0,,-49.0,,-53.0,-91.0,,,,-75.0,-87.0,,-69.0,-73.0,-73.0,-73.0,-67.0,-75.0,,,,,,,,,,-59.0,-57.0,,,,,,-73.0,,,,-69.0,,-65.0,-69.0,,,,,,,-61.0,,,
wlan2,2,2.32,7.62,1.01,1621503167.659442,,,,,,,-75.0,-73.0,-75.0,,,,,,,-55.0,,,,-83.0,-43.0,,,,-91.0,,,,-35.0,-29.0,-33.0,-53.0,-81.0,,,-63.0,,,-89.0,,-63.0,,-79.0,,-81.0,,-69.0,,,-81.0,,,,,-33.0,-69.0,,-85.0,,,,-37.0,,-33.0,,,-63.0,,-67.0,,-65.0,,,,,,,,,,-47.0,,-53.0,,-53.0,-91.0,,-87.0,,-75.0,-87.0,,-73.0,-75.0,-73.0,-75.0,-75.0,-73.0,,,,,,,,,,-59.0,-57.0,,,,,,-73.0,,-63.0,,-63.0,,-65.0,-69.0,,,,,,,-59.0,,,
wlan2,3,2.32,7.62,1.01,1621503172.174584,,,,,,,-81.0,-73.0,-75.0,,-69.0,-69.0,,,,-59.0,,,,-77.0,-43.0,,,,-91.0,,,,-35.0,-33.0,-33.0,-55.0,-75.0,,,-59.0,,,-89.0,,-63.0,,-79.0,,-81.0,,-57.0,,,-81.0,,,,,-33.0,-69.0,,-87.0,,,,-37.0,,-33.0,,,-63.0,,-67.0,,-65.0,,,,,,,,,,-49.0,,-53.0,,-53.0,-91.0,,-87.0,,-69.0,-87.0,,-75.0,-75.0,-75.0,-75.0,-69.0,-73.0,,,,,,,,,,-59.0,-57.0,,,,,,-73.0,,-65.0,,-69.0,,-65.0,-67.0,,,,,,,-61.0,,,
wlan2,4,2.32,7.62,1.01,1621503176.6855285,,,-83.0,,,-77.0,-81.0,-73.0,-81.0,-67.0,-69.0,-69.0,,,,-55.0,-85.0,,-87.0,-79.0,-47.0,,,-87.0,-91.0,,,,-35.0,-33.0,-33.0,-55.0,-85.0,,,-63.0,,,-89.0,,-63.0,,-79.0,,-77.0,,-47.0,,,-81.0,,,,,-33.0,-67.0,,-89.0,,,,-37.0,,-33.0,,,-65.0,,-65.0,,-65.0,,-85.0,,,,,,,,-51.0,,-49.0,,-53.0,-91.0,,-89.0,,-69.0,-87.0,,-75.0,-75.0,-73.0,-75.0,-73.0,-75.0,,,,,,,,,,-59.0,-57.0,,,,,,-73.0,,-61.0,,-71.0,,-65.0,-71.0,,,,,,,-59.0,,,
wlan0,0,3.54,1.52,1.01,1621513826.3869038,,,,,,,,,,,-69.0,,-84.0,-83.0,-83.0,-59.0,,,,,-52.0,,,,,,,,-35.0,-24.0,-30.0,-49.0,,,-86.0,-52.0,,-56.0,,,,,,,,,,-79.0,,-54.0,,,,,-23.0,,-77.0,,,,,-38.0,,-24.0,-28.0,-42.0,-52.0,,,,,,,,-78.0,,,,,,-54.0,-70.0,-52.0,-70.0,-54.0,,,,,-75.0,,,,,,,,,,,,,,,-87.0,,-86.0,-67.0,,-78.0,-85.0,,-84.0,,,,,,-56.0,,,-51.0,,,,,,,-46.0,-70.0,,
wlan0,1,3.54,1.52,1.01,1621513830.552838,,,,,,,,,,,-69.0,,-87.0,-86.0,-86.0,-61.0,,,,,-52.0,,,,,,,,-36.0,-23.0,-29.0,-50.0,,,-88.0,-52.0,,-56.0,,,,,,,,,-60.0,-79.0,,-54.0,,,,,-29.0,,-75.0,,,,,-37.0,-53.0,-23.0,-28.0,-42.0,-52.0,,,,,,,,-78.0,,,,,,-50.0,-70.0,-54.0,-69.0,-53.0,,,,,-75.0,,,,-67.0,,,,,,,,,,,-87.0,,-86.0,-67.0,,-75.0,-83.0,,-84.0,,,,,,-70.0,,,-51.0,,,,,,,-47.0,-68.0,,
wlan0,2,3.54,1.52,1.01,1621513834.7362225,,,,,,,,,,,,,-84.0,-83.0,-84.0,-61.0,,,,,-60.0,,,,,,,,-41.0,-32.0,-29.0,-51.0,,,-88.0,-52.0,,,,,,,,-87.0,,,-57.0,-77.0,,-54.0,,,,,-23.0,-64.0,-74.0,,,,,-38.0,-53.0,-23.0,-28.0,-42.0,-52.0,,,,,-77.0,,,,,,,,,-50.0,-67.0,-54.0,-69.0,-57.0,,,,,-75.0,,,,-67.0,-49.0,,,,,,,,,,-87.0,-84.0,-83.0,,,-70.0,-83.0,,-84.0,,,,,,-60.0,,,-58.0,-79.0,,,,,,-51.0,-68.0,,
wlan0,3,3.54,1.52,1.01,1621513838.9909766,,,,,,,-66.0,-66.0,-68.0,,,,-83.0,-84.0,-83.0,-61.0,,,,,-54.0,,,,,,,,-41.0,-22.0,-30.0,-49.0,,,-88.0,-54.0,,,,,-60.0,,,-87.0,,,-57.0,-77.0,,-54.0,,,,,-23.0,-62.0,-74.0,,,,,-38.0,-54.0,-23.0,-28.0,-42.0,-52.0,,,,,-78.0,,,,,,,,,-55.0,-70.0,-52.0,-69.0,-57.0,,,,,-75.0,,,-64.0,-73.0,-68.0,,,,,,,,,,-87.0,-84.0,-83.0,,,-73.0,-83.0,,-84.0,,,,,,-56.0,,,-52.0,-76.0,,,,,,-48.0,-70.0,,
wlan0,4,3.54,1.52,1.01,1621513843.1682734,,,,,,,-66.0,-66.0,-68.0,,,,-83.0,-83.0,-83.0,-61.0,,,,,-54.0,,,,,,,,-33.0,-25.0,-31.0,-49.0,-71.0,,-88.0,-52.0,,,,,-60.0,,,-87.0,,,-57.0,-77.0,,-67.0,,,,,-24.0,-64.0,-76.0,,,,,-33.0,-54.0,-23.0,-27.0,-43.0,-52.0,,,,,-78.0,,,,,,,,,-56.0,-70.0,-53.0,-69.0,-57.0,,,,,-75.0,,,-64.0,-73.0,-68.0,,,,,,,,,,-88.0,-84.0,-83.0,,,-75.0,-83.0,-67.0,-84.0,,,,,,-57.0,,,-52.0,-76.0,,,,,,-46.0,-70.0,,
wlan1,0,3.54,1.52,1.01,1621513849.7401974,-85.0,,,-87.0,,,,,-75.0,,,,,,,-73.0,,,,-93.0,-59.0,-93.0,,,,,,,,-31.0,-41.0,,-91.0,,,,,,,,-75.0,,-87.0,,-85.0,,-65.0,,,,,,-89.0,,-35.0,,,,,,,,,,,,,,-79.0,,,,,,,,,,,,-59.0,,-65.0,,-69.0,,,,,,,,-83.0,-71.0,-81.0,-87.0,-85.0,-85.0,,,-91.0,-91.0,,,,,,,,,,,,,,,,,-73.0,,,-67.0,,,,,,,-63.0,,,
wlan1,1,3.54,1.52,1.01,1621513854.1893532,-85.0,,,-79.0,-79.0,-79.0,,,-77.0,-69.0,-69.0,-71.0,,,,-73.0,,,,-89.0,-47.0,-89.0,,,,,-93.0,-91.0,-43.0,-31.0,-41.0,-55.0,-89.0,,,-57.0,,,,,-75.0,,-87.0,,-89.0,,-63.0,,,,,,-79.0,,-35.0,-69.0,,,,,,-41.0,,-31.0,,,,,-79.0,,,,,,,,,,,,-57.0,,-65.0,,-69.0,,,-85.0,,,,,-83.0,-71.0,-83.0,-81.0,-85.0,-87.0,,-93.0,-85.0,-93.0,,,,,,,,,,,,,,,,,-71.0,,,-65.0,,,,,,,-59.0,,,
wlan1,2,3.54,1.52,1.01,1621513858.6797194,-85.0,,-91.0,-79.0,-79.0,-79.0,,,-77.0,-69.0,-69.0,-71.0,,,,-73.0,,,,-89.0,-61.0,-89.0,,,,,-91.0,-91.0,-41.0,-31.0,-41.0,-53.0,-85.0,,,-61.0,,,,,-75.0,,-87.0,,-89.0,,-63.0,,,,,,-79.0,,-37.0,-69.0,,,,,,-41.0,,-31.0,,,-59.0,,-79.0,,,,,,,,,,,,-53.0,,-65.0,,-69.0,,,-85.0,,,,,-83.0,-81.0,-81.0,-85.0,-81.0,-81.0,,-89.0,-89.0,-91.0,,,,,,,,,,,,,,,,,-77.0,,-77.0,-65.0,,,,,,,-61.0,,,
wlan1,3,3.54,1.52,1.01,1621513867.4556115,-87.0,,-89.0,-89.0,-91.0,-79.0,,-77.0,-77.0,-69.0,-69.0,-71.0,,,,-73.0,,,,-89.0,-51.0,-87.0,,,,,-93.0,-91.0,-41.0,-31.0,-43.0,-53.0,-89.0,,,-59.0,,,,,-77.0,,-87.0,,-83.0,,-63.0,,,,,,-85.0,,-37.0,-69.0,,,,,,-41.0,,-31.0,,,-61.0,,-81.0,,,,,,-81.0,,,,-85.0,,-59.0,,-63.0,,-71.0,,,-89.0,,-75.0,,,-81.0,-69.0,-79.0,-85.0,-81.0,-85.0,,-89.0,-93.0,-93.0,,,,,,,-71.0,,,,,,,,-83.0,,-77.0,,-77.0,-65.0,,,,,,,-63.0,,,
wlan2,0,3.54,1.52,1.01,1621513874.0004597,,,-79.0,,,,-65.0,-67.0,-69.0,,,-77.0,,,,-67.0,,,,-77.0,-47.0,-87.0,-89.0,,-83.0,,,,-29.0,-23.0,-33.0,-49.0,-91.0,,,-55.0,,-63.0,,,-59.0,,-79.0,,-81.0,,-55.0,,,-57.0,,,-81.0,,-27.0,,,,,,-85.0,-31.0,,-23.0,,,-49.0,,,,,,,,,,,,-83.0,,-51.0,,-53.0,,,,,,,-73.0,,-77.0,-75.0,-69.0,-73.0,-83.0,-73.0,-85.0,,-87.0,-89.0,-89.0,-85.0,,,,,-65.0,,,,-67.0,,,,,,,-71.0,,,,,,,,,,-63.0,,,
wlan2,1,3.54,1.52,1.01,1621513878.537525,,,-79.0,,,,-65.0,-67.0,-73.0,,,-77.0,,,,-65.0,,,,-83.0,-47.0,-79.0,-89.0,,-83.0,,,-83.0,-29.0,-21.0,-33.0,-51.0,-83.0,,,-59.0,,-65.0,,,-63.0,,-79.0,,-81.0,,-55.0,,,-57.0,,,-81.0,,-25.0,,,,,,-85.0,-29.0,,-23.0,,,-59.0,,,-79.0,,,,,,,,,-83.0,,-43.0,,-53.0,,,,,,,-75.0,,-77.0,-75.0,-67.0,-75.0,-79.0,-73.0,-77.0,,-83.0,-89.0,-87.0,-85.0,,,,,-65.0,,,,-67.0,,,,,,,-71.0,,,,,,,,,,-63.0,,,
wlan2,2,3.54,1.52,1.01,1621513883.0232706,,,-79.0,-83.0,-83.0,-83.0,-69.0,-73.0,-73.0,,,-79.0,,,,-65.0,,,,-77.0,-47.0,-75.0,-93.0,,-87.0,,,-83.0,-31.0,-23.0,-37.0,-51.0,-89.0,,,-55.0,,-65.0,,,-63.0,,-79.0,,-83.0,,-57.0,,,-63.0,,,-83.0,,-27.0,,,-85.0,,,-85.0,-29.0,,-23.0,,,-57.0,,,-79.0,-59.0,,,,,,,,-83.0,,-51.0,,-59.0,,-71.0,,,,,-75.0,,-77.0,-75.0,-75.0,-85.0,-77.0,-75.0,-83.0,,-83.0,-89.0,-87.0,-85.0,,,,,-65.0,,,,-65.0,,,,,,,-73.0,,,-67.0,,,,,,,-61.0,,,
wlan2,3,3.54,1.52,1.01,1621513887.549035,,,-79.0,-83.0,-83.0,-83.0,-69.0,-73.0,-73.0,,,-79.0,,,,-63.0,,,,-81.0,-69.0,-83.0,-93.0,,-83.0,,,-81.0,-31.0,-23.0,-37.0,-51.0,-83.0,,,-59.0,,-65.0,,,-63.0,,-79.0,,-81.0,,-57.0,,,-61.0,,,-81.0,,-75.0,,,-85.0,,,-85.0,-29.0,,-23.0,,,-57.0,,,-79.0,-59.0,,,,,,,,-83.0,,-49.0,,-53.0,,-67.0,,,,,-75.0,,-77.0,-75.0,-65.0,-75.0,-79.0,-71.0,-83.0,,-83.0,-89.0,-87.0,-85.0,,,,,-65.0,,,,-65.0,,,,,,,-63.0,,,-67.0,,,,,,,-61.0,,,
wlan2,4,3.54,1.52,1.01,1621513892.0856018,-81.0,-81.0,-81.0,-83.0,-83.0,-83.0,-69.0,-67.0,-73.0,,,-81.0,,,,-65.0,,,,-83.0,-87.0,-77.0,-89.0,,-85.0,,,-81.0,-31.0,-23.0,-37.0,-49.0,-85.0,,,-57.0,,-65.0,,,-65.0,,-79.0,,-81.0,,-59.0,,,-61.0,,,-87.0,,-27.0,,,-85.0,,,-85.0,-29.0,,-25.0,,,-57.0,,-63.0,-79.0,-59.0,,,,,,,,-85.0,,-51.0,,-51.0,,-67.0,,,,,-75.0,,-85.0,-75.0,-69.0,-73.0,-77.0,-71.0,-85.0,,-85.0,-89.0,-87.0,-85.0,,,,,-65.0,,,,-65.0,,,,,-73.0,,-63.0,,,-67.0,,,,,,,-63.0,,,
wlan0,0,2.32,2.13,1.01,1621508698.8527873,,,,,,,,,,-62.0,-64.0,-61.0,-80.0,-78.0,-80.0,,,,,,-50.0,,,,,,,,-30.0,-26.0,-29.0,-51.0,,,-86.0,-53.0,,,,,-66.0,,,,,,-53.0,-78.0,,-63.0,,,,,-27.0,-62.0,-74.0,,,,,-31.0,,,,-43.0,,,,,,,,,,,,,,,-53.0,-68.0,-57.0,-73.0,-49.0,,,,,,,,,,-65.0,,-72.0,-72.0,,,,,,,,,,,,-72.0,,,,-78.0,,,,,-62.0,-78.0,,,,-78.0,,,,,,-65.0,-88.0,-89.0
wlan0,1,2.32,2.13,1.01,1621508706.867355,,,,,,,,,,-65.0,-65.0,-64.0,-80.0,-80.0,-79.0,-69.0,,,,,-53.0,,,,,,,,-35.0,-23.0,-28.0,-56.0,,,-85.0,-51.0,,,,,-66.0,,,-88.0,,,-55.0,-78.0,,-62.0,,,,,-26.0,-62.0,-73.0,,,,,-37.0,-53.0,-23.0,-27.0,-42.0,-51.0,,,,,-71.0,,,,,,,,,-57.0,-70.0,-57.0,-73.0,-57.0,,,,,,,,,-66.0,-67.0,,-72.0,-72.0,,,,,,,,-84.0,-81.0,,,-73.0,,,,-77.0,,,-67.0,,-62.0,-78.0,,-56.0,,-77.0,,,,,-54.0,-65.0,-90.0,-89.0
