x,y,z,timestamp,00:0B:86:96:59:A0,00:0B:86:96:59:A1,00:0B:86:96:59:A2,00:0B:86:96:60:80,00:0B:86:96:60:81,00:0B:86:96:60:82,00:0B:86:96:61:C0,00:0B:86:96:61:C1,00:0B:86:96:61:C2,00:0B:86:96:62:60,00:0B:86:96:62:61,00:0B:86:96:62:62,00:0B:86:96:62:68,00:0B:86:96:62:69,00:0B:86:96:62:6A,00:0B:86:96:63:A0,00:0B:86:96:69:00,00:0B:86:96:69:01,00:0B:86:96:69:02,00:0B:86:96:6F:02,00:0B:86:96:70:C2,00:0B:86:96:75:40,00:0B:86:96:9C:60,00:0B:86:96:9C:61,00:0B:86:96:9C:62,00:0B:86:96:9E:00,00:0B:86:96:A0:41,00:0B:86:96:A0:42,00:11:32:9D:2B:30,00:11:32:9D:30:3A,00:11:32:AD:8C:82,00:11:32:AD:8E:B7,00:11:32:B6:79:9E,00:11:32:B6:7A:25,00:11:32:B6:7A:26,00:11:32:B6:7A:7F,00:11:32:B6:7C:1E,00:11:32:B6:80:33,00:11:32:B6:85:47,00:11:32:B6:85:C9,00:11:32:B6:86:00,00:11:32:B6:87:7C,00:11:32:E3:3A:5B,00:11:32:E3:3A:5C,00:1A:1E:F3:67:A0,00:1D:AA:0F:AC:F8,04:8D:38:04:4E:86,04:8D:38:04:4E:89,04:D4:C4:40:ED:48,04:D4:C4:B5:E5:28,04:D9:F5:12:66:50,04:D9:F5:D9:F4:A0,0A:28:19:84:B7:DF,0C:80:63:03:D2:D6,0C:9D:92:02:8B:20,0C:9D:92:02:8B:40,0C:9D:92:02:8B:4C,0C:9D:92:54:AB:50,10:62:EB:D5:AC:C1,10:62:EB:D5:AC:C3,10:6F:3F:39:48:FE,16:11:32:9D:2B:30,16:11:32:9D:2B:31,16:11:32:9D:30:3A,16:11:32:9D:30:3B,16:11:32:AD:8C:83,16:11:32:B6:7A:7F,16:11:32:B6:7B:24,16:11:32:B6:80:33,16:11:32:B6:85:47,16:11:32:B6:86:00,16:11:32:B6:86:01,16:11:32:B6:87:7C,1C:87:2C:CE:8F:B0,24:4B:FE:E4:03:50,28:ED:E0:C8:39:99,2C:FD:A1:0B:86:30,38:D5:47:1E:82:D4,40:3F:8C:E3:E4:F5,40:9B:CD:A0:2D:18,40:B0:76:34:03:48,40:B0:76:34:03:4C,44:A5:6E:41:9B:BA,44:A5:6E:41:9B:BC,4A:E2:44:27:58:F2,4C:E6:76:22:AE:0C,54:13:79:71:75:B0,60:E3:27:EB:D7:6C,62:70:71:4D:42:59,64:70:02:61:A9:EC,6C:F3:7F:31:F6:E1,6C:F3:7F:31:F6:E2,6C:F3:7F:31:FA:20,6C:F3:7F:31:FA:21,6C:F3:7F:31:FA:22,6C:F3:7F:3A:B7:B0,6C:F3:7F:3A:B7:B1,6C:F3:7F:3A:B7:B2,6C:F3:7F:3A:C1:52,6C:F3:7F:3A:C2:90,6C:F3:7F:3A:C2:91,6C:F3:7F:3A:C2:92,74:DA:38:10:10:60,74:DA:38:D4:E9:80,74:DA:DA:E2:2A:1A,78:D2:94:C5:33:64,84:D8:1B:35:ED:BA,86:2A:FD:78:C5:90,8C:3B:AD:22:02:66,8C:3B:AD:22:02:68,90:9A:4A:09:41:62,90:9A:4A:09:41:63,A2:9A:4A:09:41:64,A2:C9:E3:4B:6C:90,AA:9A:4A:09:41:65,AA:C9:E3:4B:6C:91,B0:6E:BF:3E:C6:B8,B8:27:EB:A2:E0:72,B8:A3:86:57:17:67,C0:C9:E3:4B:6C:9E,C0:C9:E3:4B:6C:9F,D4:5D:64:E0:9F:88,D4:5D:64:E0:9F:8C,D4:5D:64:E1:66:94,D4:EE:07:14:54:72,DA:3B:BF:FC:22:5E,DA:96:F2:A6:23:93,DC:74:A8:FF:5C:8A,DC:FB:02:61:9E:31,DC:FB:02:61:9E:36,F4:28:53:7D:81:EE,F6:28:53:78:81:EE
4.76,6.4,1.01,1621503693.5601516,,,,,,,,-58.0,-62.0,,,,-84.0,-84.0,-86.0,-58.0,,,,,-68.0,,,,,,,,-30.0,-39.0,-30.0,-39.0,,,,-56.0,,,,,,,,,,,-50.0,-75.0,,,,,,,-33.0,-50.0,-66.0,,,,,-33.0,-49.0,,-42.0,-33.0,-55.0,,,,,-79.0,,,,,,,,,-38.0,-54.0,-56.0,-63.0,,,,,,,,,-65.0,-64.0,,,-70.0,-69.0,,,,,,,-86.0,,-79.0,,,-70.0,-81.0,,-80.0,-80.0,,,-69.0,,-55.0,-81.0,,-57.0,-69.0,,,,,,-70.0,-69.0,,
4.76,6.4,1.01,1621503697.7213748,,,,,,,-61.0,-63.0,,,,,-84.0,-87.0,-84.0,-52.0,,,,,-53.0,,,,,,,,-30.0,-38.0,-31.0,-41.0,,,,-55.0,,,,,,,,,,,-53.0,-74.0,,,,,,,-36.0,,-64.0,,,,,-33.0,-49.0,-36.0,-48.0,-38.0,-55.0,,,,,-79.0,,,,,,,,,-38.0,-55.0,-56.0,-64.0,,,,,,,,,-65.0,-64.0,-65.0,,-70.0,,,,,,,,-86.0,-85.0,-82.0,,,-69.0,-80.0,,-79.0,-80.0,,,-69.0,,-66.0,-81.0,,,,,,,,,-53.0,-68.0,,
4.76,6.4,1.01,1621503701.8396494,,,,,,,-61.0,-63.0,,,,,-82.0,-83.0,-84.0,-52.0,,,,,-53.0,,,,,,,,-28.0,-32.0,-29.0,-48.0,,,,-55.0,,,,,,,,,,,-53.0,-73.0,,,,,,,-31.0,,-65.0,,,,,-33.0,-49.0,-36.0,-48.0,-38.0,-55.0,,,,,-76.0,,,,,,,,,-35.0,-55.0,-56.0,-63.0,-61.0,,,,,,,,-65.0,-66.0,-65.0,,-70.0,,,,,,,,-86.0,-85.0,-81.0,,,-70.0,-80.0,,-80.0,-81.0,,,-69.0,,-65.0,-82.0,,-55.0,-79.0,,,,,,-57.0,-69.0,,
4.76,6.4,1.01,1621503706.074098,,,,,,,-61.0,-63.0,,,,,-83.0,-83.0,-84.0,-59.0,,,,,-47.0,,,,,,,,-28.0,-35.0,-30.0,-43.0,,,,-68.0,,,,,,,,,,,-54.0,-75.0,,,,,,,-33.0,-68.0,-64.0,,,,,-28.0,-45.0,-36.0,-45.0,-39.0,-55.0,,,,,-76.0,,,,,,,,,-38.0,-55.0,-52.0,-63.0,-53.0,,,,,,,,-65.0,-66.0,-65.0,,-70.0,,,,,,,,-86.0,-85.0,-80.0,,,-70.0,-80.0,,-80.0,-80.0,,,-69.0,,-61.0,-80.0,,-55.0,-79.0,,-67.0,,,,-57.0,-69.0,,
4.76,6.4,1.01,1621503710.2489913,,,,,,,-64.0,-67.0,,,,,-83.0,-82.0,-82.0,-59.0,,,,,-53.0,,,,,,,,-29.0,-32.0,-28.0,-40.0,,,,-68.0,,,,,,,,,,-67.0,-54.0,-74.0,,,,,,,-33.0,-68.0,-65.0,,,,,-28.0,-46.0,-32.0,-45.0,-39.0,-55.0,,,,,-76.0,,,,,,,,,-36.0,-55.0,-52.0,-63.0,-55.0,,,,,,,,-65.0,-66.0,-65.0,-67.0,-70.0,,,,,,,,-87.0,-85.0,-80.0,,,-70.0,-80.0,,-80.0,-79.0,,,-69.0,,-62.0,-79.0,,-60.0,-79.0,,-67.0,,,,-54.0,-69.0,,
8.42,2.74,1.01,1621512026.9112256,,,,-61.0,,-63.0,,,,-63.0,-62.0,,,,,,,,,,-50.0,,,,,,,,-32.0,-43.0,-35.0,-40.0,,,-87.0,-59.0,,,,,,,,,-70.0,,-53.0,-73.0,,,,,,,-26.0,,-68.0,,,,,,,-43.0,-43.0,-41.0,,,,,,,,,,,,-87.0,,,-50.0,-68.0,-54.0,-70.0,,,,,,,,,-70.0,,-69.0,,,,,,,,,,-84.0,,-73.0,-48.0,,-75.0,,,,-69.0,-59.0,-58.0,-72.0,,-55.0,-68.0,-58.0,,-82.0,,,-88.0,,,-54.0,-65.0,-84.0,-85.0
8.42,2.74,1.01,1621512031.1696684,,,,-61.0,,-63.0,,,,-63.0,-65.0,,,,,,,,,,-47.0,,,,,,,,-33.0,-38.0,-35.0,-38.0,,,-87.0,-58.0,,,,,,,,,-70.0,,-54.0,-72.0,,,,,,,-25.0,,-68.0,,,,,-34.0,,-38.0,-43.0,-42.0,,,,,,,,,,,,-87.0,,,-53.0,-67.0,-56.0,-70.0,,,,,,,,,-70.0,-69.0,-69.0,,,,,,,,,,-83.0,,-73.0,-54.0,,-76.0,,-59.0,,-68.0,-59.0,-58.0,-69.0,,-53.0,-69.0,-58.0,-61.0,-81.0,,,-88.0,,,-54.0,-69.0,-84.0,-85.0
8.42,2.74,1.01,1621512035.4240744,,,,-66.0,-65.0,-65.0,,,,-63.0,-65.0,,,,,-65.0,,,,,-45.0,,,,,,,,-32.0,-38.0,-37.0,-39.0,,,-87.0,-60.0,,,,,,,,,-71.0,,-54.0,-72.0,,-70.0,,,,,-25.0,,-68.0,,,,,-34.0,-47.0,-38.0,-43.0,-42.0,,,,,,,,,,,,-87.0,,,-49.0,-67.0,-56.0,-73.0,,,,,,,,,-70.0,-69.0,-69.0,,,,,,,,,,-83.0,,,-54.0,,-77.0,,-59.0,,-68.0,-59.0,-57.0,-69.0,,-56.0,-69.0,-58.0,-64.0,-81.0,,,-88.0,,,-54.0,-69.0,-87.0,-89.0
8.42,2.74,1.01,1621512039.6314592,,,,-66.0,-65.0,-65.0,,,,-63.0,-65.0,,,,,-62.0,,,,,-46.0,,,,,,,,-30.0,-39.0,-37.0,-38.0,,,-87.0,-61.0,,,,,-55.0,,,,-71.0,,-56.0,-72.0,,-64.0,,,,,-26.0,,-68.0,,,,,-30.0,-45.0,-38.0,-43.0,-42.0,,,,,,-72.0,,,,,,-87.0,,,-53.0,-66.0,-56.0,-72.0,-58.0,,,,,,,,-70.0,-70.0,-69.0,,,,,,,,,,-83.0,-78.0,,-54.0,-69.0,-76.0,,-62.0,,-68.0,-59.0,-57.0,-69.0,,-52.0,-69.0,-73.0,-62.0,-81.0,,,-88.0,,,-54.0,-69.0,-87.0,-89.0
8.42,2.74,1.01,1621512043.9356112,,,,-64.0,-64.0,-63.0,,,,-63.0,-65.0,,,,,-58.0,,,,,-44.0,,,,,,,,-33.0,-38.0,-37.0,-38.0,,,-87.0,-61.0,,,,,-55.0,,,,-71.0,,-55.0,-72.0,,-64.0,,,,,-25.0,,-68.0,,,,,-33.0,-45.0,-39.0,-43.0,-42.0,,,,,,-72.0,,,,,,-87.0,,,-52.0,-66.0,-56.0,-72.0,-60.0,,,,,,,,-70.0,-70.0,-68.0,,,,,,,,,,-83.0,-78.0,,-52.0,-69.0,-76.0,,-62.0,,-69.0,-59.0,-57.0,-69.0,,-56.0,-69.0,-73.0,-62.0,-81.0,,,-88.0,,,-53.0,-70.0,-85.0,-87.0
5.98,2.74,1.01,1621511799.7662034,,,,,,,,,,,,,,,,-60.0,,,,,-47.0,,,,,,,,-39.0,-33.0,-31.0,-40.0,,,,-58.0,,,,,,,,,-70.0,,-59.0,-78.0,,-69.0,,,,,-30.0,,-70.0,,,,,-40.0,-46.0,,-40.0,-40.0,,,,-75.0,,-71.0,,,,,,,,,-43.0,-63.0,-61.0,-75.0,,,,,,,,,,,-64.0,,,,,,,,,,,-86.0,,,,-68.0,,-66.0,,,,-67.0,,,-50.0,,-53.0,,,-86.0,,,,,-55.0,,,
5.98,2.74,1.01,1621511804.0187914,,,,,,,,,,-63.0,-59.0,,,,,-56.0,,,,,-47.0,,,,,,,,-36.0,-29.0,-37.0,-41.0,,,-90.0,-51.0,,,,,,,,,-70.0,-73.0,-59.0,-78.0,,-69.0,,,,,-39.0,,-71.0,,,,,-35.0,-46.0,-67.0,-41.0,-40.0,,,,-75.0,,-71.0,,,,,,,,,-43.0,-66.0,-61.0,-75.0,,,,,,,,,-68.0,-67.0,-67.0,,,,,,,,,,-86.0,-86.0,,-52.0,-68.0,-69.0,,-65.0,,-75.0,,-67.0,-67.0,,-49.0,-76.0,-54.0,-49.0,,-86.0,,,,,-58.0,,,
5.98,2.74,1.01,1621511808.316899,,,,,,,,,,-64.0,-66.0,-63.0,,,,-57.0,,,,,-47.0,,,,,,,,-63.0,-30.0,-31.0,-41.0,,,-90.0,-51.0,,,,,,,,-87.0,-70.0,-73.0,-59.0,-77.0,,-69.0,,,,,-30.0,-71.0,-71.0,,,,,-38.0,-47.0,-67.0,-41.0,-40.0,,,,-75.0,,-70.0,,,,,,,,,-46.0,-65.0,-67.0,-73.0,,,,,,,,,-68.0,-67.0,-67.0,,,,,,,,,,-86.0,-87.0,-71.0,-52.0,-68.0,-68.0,,-63.0,,-77.0,,-67.0,-67.0,,-56.0,-76.0,-54.0,-50.0,,-86.0,,,,,-58.0,,-82.0,-84.0
5.98,2.74,1.01,1621511812.5436912,,,,,,,,,,-64.0,-66.0,-63.0,,,,-55.0,,,,,-47.0,,,,,,,,-40.0,-31.0,-31.0,-41.0,,,-90.0,-56.0,,,,,,,,-87.0,-68.0,-73.0,-60.0,-79.0,,-69.0,,,,,-36.0,-71.0,-70.0,,,,,-41.0,-44.0,-67.0,-41.0,-40.0,,,,-75.0,,-70.0,,,,,,-89.0,,,-50.0,-68.0,-67.0,-73.0,,,,,,,,,-68.0,-67.0,-67.0,,,,,,,,,,-86.0,-84.0,-71.0,-52.0,-68.0,-68.0,,-63.0,,-77.0,,-67.0,-62.0,,-57.0,-76.0,-54.0,-51.0,,-86.0,,,,,-48.0,,-82.0,-82.0
5.98,2.74,1.01,1621511816.7189734,,,,,,,,,,-64.0,-66.0,-63.0,,,,-55.0,,,,,-45.0,,,,,,,,-37.0,-66.0,-30.0,-42.0,,,-88.0,-58.0,,,,,-55.0,,-65.0,-87.0,-70.0,-73.0,-56.0,-79.0,,-68.0,,,,,-30.0,-71.0,-72.0,,,,,-41.0,-44.0,-29.0,-41.0,-41.0,-58.0,,,-75.0,,-70.0,,,,,,-89.0,,,-53.0,-66.0,-60.0,-72.0,-55.0,,,,,,,,-68.0,-67.0,-67.0,,,,,,,,,,-86.0,-84.0,-71.0,-52.0,-68.0,-69.0,,-63.0,,-77.0,,-67.0,-62.0,,-50.0,-76.0,-54.0,-47.0,,-86.0,,,,,-48.0,,-82.0,-82.0
4.76,7.62,1.01,1621502867.3072956,,,,,,,,,,,,,-86.0,-85.0,-85.0,,,,,,-46.0,,,,,,,,-31.0,-38.0,-33.0,-48.0,,,,-56.0,,,,,,,,,,,-49.0,-70.0,,,,,,,-32.0,-60.0,-70.0,,,,,-35.0,-45.0,,-49.0,-38.0,,,,,-57.0,,,,,,,,,,-43.0,-63.0,,-71.0,-56.0,,,,,,,,,,,,,-68.0,,,,,,,,,,-57.0,-58.0,-76.0,-82.0,,-82.0,-76.0,,,-55.0,,-55.0,-76.0,,-54.0,-70.0,,,,,,-51.0,-70.0,,
4.76,7.62,1.01,1621502871.4653535,,,,,,,,-60.0,-59.0,,-65.0,,-86.0,-85.0,-84.0,,,,,,-45.0,,,,,,,,-67.0,-38.0,-26.0,-51.0,,,-86.0,-56.0,,,,,,,,,,,-48.0,-70.0,,,,,,,-30.0,-62.0,-70.0,,,,,-32.0,-46.0,-37.0,-49.0,-38.0,,,,,-57.0,,,,,,,,,,-41.0,-63.0,-56.0,-71.0,-67.0,,,,,,,,,,,,,-68.0,,,,,,,,,,-57.0,-58.0,-73.0,-83.0,,-83.0,-76.0,,,-55.0,,-56.0,-76.0,,-51.0,-70.0,,,,,,-49.0,-70.0,,
4.76,7.62,1.01,1621502875.5885744,,,,,,,-62.0,-58.0,-60.0,,-65.0,,-86.0,-84.0,-85.0,,,,,,-44.0,,,,,,,,-32.0,-37.0,-26.0,-54.0,,,-86.0,-56.0,,,,,-53.0,,,,,,-48.0,-70.0,,,,,,,-31.0,-57.0,-71.0,,,,,-32.0,-46.0,-37.0,-49.0,-38.0,,,,,-57.0,,,,,,,,,,-42.0,-63.0,-53.0,-72.0,-57.0,,,,,,,,,,-69.0,,,-68.0,,,,,,,,,,-57.0,-58.0,-73.0,-82.0,,-82.0,-76.0,,,-55.0,,-58.0,-76.0,,-51.0,-70.0,,,,,,-48.0,-70.0,,
4.76,7.62,1.01,1621502879.8082645,,,,,,,-62.0,-58.0,-67.0,-66.0,-65.0,-64.0,-87.0,-84.0,-85.0,-61.0,,,,,-45.0,,,,,,,,-39.0,-39.0,-27.0,-66.0,,,-85.0,-56.0,,,,,-55.0,,,,,,-48.0,-70.0,,,,,,,-31.0,-53.0,-70.0,,,,,-40.0,-46.0,-38.0,-48.0,-38.0,,,,,-56.0,,,,,,,,,,-49.0,-63.0,-53.0,-71.0,-56.0,,,,,-71.0,,,,,-69.0,,,-68.0,,,,,,,,,,-57.0,-58.0,-73.0,-82.0,,-82.0,-76.0,,,-60.0,,-54.0,-75.0,,-51.0,-71.0,,,,,,-49.0,-70.0,,
4.76,7.62,1.01,1621502887.9958005,,,,-64.0,,-66.0,-60.0,-61.0,-61.0,-64.0,-65.0,-66.0,-86.0,-85.0,-84.0,-65.0,,,,,-45.0,,,,,,,,-32.0,-37.0,-27.0,-49.0,,,-85.0,-57.0,,,,,-55.0,,,,,,-47.0,-70.0,,,,,,,-30.0,-65.0,-71.0,,,,,-31.0,-46.0,-39.0,-48.0,-38.0,-57.0,,,,-56.0,-80.0,,,,,,,,,-43.0,-62.0,-57.0,-70.0,-56.0,,,,,-71.0,,,-70.0,-69.0,-69.0,-68.0,,-68.0,,,,,,,,-88.0,,-57.0,-58.0,-74.0,-82.0,,-82.0,-75.0,,,-60.0,,-56.0,-76.0,,-52.0,-70.0,,,,,,-50.0,-70.0,,
13.3,7.62,1.01,1621501281.8660154,,,,-57.0,-56.0,-57.0,,,,,,,-86.0,-86.0,-87.0,,,,,,-47.0,,,,,,,,-35.0,-42.0,,-24.0,,,,,,,,,,-70.0,,,,,-48.0,,,,,,,,-35.0,,,,,,,-31.0,-41.0,-42.0,,-48.0,,,,-54.0,,-80.0,,,,,,,,,-48.0,-69.0,,-84.0,-68.0,,,,,,,,,,,,,,,,,,,,,-88.0,,-54.0,,-84.0,,,,-76.0,,,-73.0,,-64.0,-76.0,-63.0,,-82.0,,,,,,-47.0,-73.0,,
13.3,7.62,1.01,1621501290.1372602,,,,-63.0,-64.0,-64.0,,,,,,,-90.0,-88.0,-87.0,,,,,,-50.0,,,,,,,,-31.0,-46.0,-46.0,-24.0,,,,-65.0,,,,,,-64.0,,-89.0,,,-46.0,-84.0,,,,,,,-34.0,,,,,,,-31.0,-42.0,-45.0,-60.0,-50.0,-55.0,,,-54.0,,-81.0,,,,,,,,,-53.0,-69.0,,-85.0,-68.0,,,,,,,,,,,,,,,,,,,,,-88.0,,-54.0,,-84.0,,-68.0,,-75.0,,,-73.0,,-59.0,-75.0,-70.0,-62.0,-82.0,,,,,,-48.0,-72.0,,
13.3,7.62,1.01,1621501294.315077,,,,-56.0,-64.0,-57.0,,,,,,,-88.0,-88.0,-90.0,,,,,,-51.0,,,,,,,,-33.0,-45.0,-46.0,-24.0,,,,-63.0,,,,,,-66.0,,-89.0,,,-48.0,-84.0,,,,,,,-35.0,-67.0,,,,,,-33.0,-42.0,-40.0,-62.0,-50.0,-55.0,,,-54.0,,-81.0,,,,,,,,,-56.0,-69.0,-66.0,-82.0,-68.0,,,,,,,,,,,,,,,,,,,,,-86.0,,-54.0,,-83.0,,-68.0,,-75.0,-67.0,,-68.0,,-71.0,-75.0,-70.0,-62.0,-81.0,,,,,,-48.0,-72.0,,
13.3,7.62,1.01,1621501298.486333,,,,-55.0,-64.0,-65.0,,,,,,,-90.0,-90.0,-89.0,,,,,,-49.0,,,,,,,,-36.0,-38.0,-43.0,-24.0,,,,-63.0,,,,,,-66.0,,-89.0,,,-57.0,-84.0,,,,,,,-32.0,-67.0,,,,,,-37.0,-42.0,-38.0,-62.0,-50.0,-55.0,,,-54.0,,-81.0,,,,,,,,,-54.0,-69.0,-66.0,-83.0,-64.0,,,,,,,,,,,,,,,,,,,,,-88.0,,-54.0,,-82.0,,-68.0,,-75.0,-67.0,-66.0,-68.0,,-69.0,-75.0,-66.0,-62.0,-80.0,,,,,,-48.0,-72.0,,
14.52,3.96,1.01,1621507434.447627,,,,-64.0,-57.0,-58.0,,,,,,,,,,,,,,,-46.0,,,,,,,,-30.0,-43.0,,-26.0,,,,-60.0,,,,,,,,,,,-62.0,-78.0,,,,,,,-34.0,,-78.0,,,,,-33.0,,-44.0,,,-64.0,,,,,-81.0,,,,,,,,,-56.0,-61.0,,,,,,,,,,,,,-63.0,,,,,,,,,,,,,,,,-73.0,-65.0,-73.0,-68.0,,,,,-63.0,-69.0,,-74.0,,-85.0,,,,,-59.0,,,
14.52,3.96,1.01,1621507438.5614939,,,,-59.0,-57.0,-57.0,,,,,,,,,,,,,,,-43.0,,,,,,,,-30.0,-44.0,-49.0,-27.0,,,,-60.0,,,-57.0,,,-67.0,,,-68.0,,-62.0,-81.0,,,,,,,-33.0,,-78.0,,,,,-35.0,,-44.0,,,-58.0,,,,,-81.0,,,,,,,,,-55.0,-61.0,,,,,,,,,,,-75.0,-73.0,-73.0,,,,,,,,,,,,-87.0,,-72.0,,-73.0,-62.0,-73.0,-68.0,,,-69.0,,-63.0,-69.0,-59.0,-74.0,,-85.0,,,,,-59.0,-74.0,,
14.52,3.96,1.01,1621507446.7711987,,,,-56.0,-63.0,-62.0,,,,,,,,,-88.0,-67.0,,,,,-41.0,,,,,,,,-31.0,-44.0,-49.0,-32.0,,,,-61.0,,-74.0,-57.0,,,-67.0,,,-68.0,,-63.0,-82.0,,,,,,,-33.0,,-79.0,,,,,-30.0,,-44.0,-50.0,-44.0,-58.0,,,,,-81.0,,,,,,,,,-58.0,-61.0,-66.0,-77.0,,,,,,-72.0,,,-63.0,-64.0,-64.0,,,,,,,,,,,-85.0,-87.0,-59.0,-67.0,-78.0,-73.0,-63.0,-73.0,-69.0,-65.0,-58.0,-70.0,,-61.0,-69.0,-58.0,-74.0,,-85.0,,,,,-59.0,-74.0,,
14.52,3.96,1.01,1621507450.9783967,,,,-65.0,-63.0,-65.0,,,,,,,,,-88.0,-67.0,,,,,-51.0,,,,,,,,-30.0,-56.0,-44.0,-28.0,,,,-61.0,,-74.0,-57.0,,,-67.0,,,-68.0,,-62.0,-81.0,,,,,,,-33.0,,-79.0,,,,,-35.0,-31.0,-44.0,-50.0,-44.0,-58.0,,,,,-80.0,,,,,,,,,-74.0,-61.0,-66.0,-77.0,,,,,,-72.0,,,-63.0,-64.0,-64.0,,,,,,,,,,-86.0,-85.0,-86.0,-59.0,-67.0,-78.0,-73.0,-63.0,-73.0,-69.0,-65.0,-58.0,-70.0,,-59.0,-69.0,-58.0,-79.0,,-85.0,,,,,-59.0,-74.0,,
3.54,6.4,1.01,1621503580.977633,,,,,,,-63.0,,-62.0,-65.0,,,-85.0,-86.0,,-55.0,,,,,-43.0,,,,,,,,-38.0,-29.0,-32.0,-42.0,,,-84.0,,,-64.0,,,,,,,-69.0,,-54.0,-78.0,,,,,,,-33.0,,,,,,,,-48.0,-32.0,-43.0,,,,,,,,,,,,,,,,-36.0,-61.0,,-69.0,-59.0,,,,,,,,,,,,,,,,,,,,,-86.0,-85.0,,,-70.0,-81.0,,-81.0,-82.0,,,-69.0,,-55.0,-82.0,,-58.0,-75.0,,,,,,-51.0,-68.0,,
3.54,6.4,1.01,1621503585.1125422,,,,,,,-63.0,,-62.0,-65.0,,,-83.0,-85.0,-86.0,-55.0,,,,,-44.0,,,,,,,,-38.0,-29.0,-31.0,-44.0,,,-84.0,-60.0,,-64.0,,,,,,,-69.0,,-54.0,-77.0,,,,,,,-35.0,,,,,,,,-48.0,-39.0,-43.0,-34.0,,,,,,,,,,,,,,,-38.0,-60.0,-63.0,-69.0,-59.0,,,,,,,,,,,,,,,,,,,,,-86.0,-85.0,,,-70.0,-81.0,,-82.0,-81.0,,,-69.0,,-55.0,-80.0,,-58.0,-76.0,,,,,,-50.0,-68.0,,
3.54,6.4,1.01,1621503589.290692,,,,,,,-62.0,-61.0,-62.0,-65.0,,,-86.0,-85.0,-85.0,-58.0,,,,,-41.0,,,,,,,,-44.0,-31.0,-31.0,-42.0,,,-86.0,-59.0,,-64.0,,,,,,,-69.0,,-53.0,-77.0,,,,,,,-36.0,,-75.0,,,,,,-49.0,-31.0,-41.0,-34.0,,,,,,,,,,,,,,,-36.0,-62.0,-62.0,-69.0,-67.0,,,,,,,,,,,,,,,,,,,,,-86.0,-84.0,,,-69.0,-81.0,,-80.0,-81.0,,,-68.0,,-55.0,-80.0,,-59.0,-75.0,,,,,,-51.0,-67.0,,
3.54,6.4,1.01,1621503593.510922,,,,,,,-62.0,-61.0,-62.0,-63.0,-62.0,,-87.0,-86.0,-87.0,-62.0,,,,,-43.0,,,,,,,,-57.0,-39.0,-31.0,-43.0,,,-86.0,-59.0,,-64.0,,,,,,,-69.0,,-52.0,-77.0,,-71.0,,,,,-37.0,,-75.0,,,,,,-49.0,-31.0,-41.0,-34.0,,,,,,,,,,,,,,,-36.0,-62.0,-62.0,-70.0,-67.0,,,,,,,,,,,,,,,,,,,,,-83.0,-83.0,,,-69.0,-80.0,,-81.0,-80.0,,,-68.0,,-65.0,-80.0,,-56.0,-76.0,,,,,,-50.0,-67.0,,
3.54,6.4,1.01,1621503597.6818962,,,,,,,-62.0,-61.0,-62.0,-63.0,-64.0,-63.0,-87.0,-85.0,-86.0,-55.0,,,,,-42.0,,,,,,,,-38.0,-31.0,-31.0,-43.0,,,-86.0,-59.0,,-61.0,,,,,,,-71.0,,-53.0,-76.0,,-71.0,,,,,-36.0,-50.0,-75.0,,,,,,-48.0,-30.0,-41.0,-34.0,,,,,-63.0,,,,,,,,,,-37.0,-62.0,-64.0,-70.0,-51.0,,,,,-67.0,,,,,,,-69.0,,,,,,,,,-83.0,-83.0,,,-69.0,-80.0,,-81.0,-81.0,,,-67.0,,-54.0,-82.0,,-57.0,-75.0,,,,,,-53.0,-68.0,,
12.08,3.96,1.01,1621507240.3320026,,,,,-61.0,-67.0,,,,,,,,,,-59.0,,,,,-46.0,,,,,,,,-30.0,-42.0,-39.0,-27.0,,,,,,,,,,,,,,,-57.0,-73.0,,,,,,,-34.0,,-76.0,,,,,,-41.0,-43.0,,,,,,,,-71.0,,,,,,,,,-47.0,-72.0,,-73.0,,,,,,,,,-73.0,-71.0,,,,,,,,,,,,,-85.0,,,-82.0,,,,,,,,,-64.0,,-51.0,-60.0,-78.0,,,,,,-56.0,-77.0,,
12.08,3.96,1.01,1621507244.547393,,,,,-61.0,-67.0,,,,,,,,,,-62.0,,,,,-47.0,,,,,,,,-63.0,-42.0,-38.0,-29.0,,,-87.0,,,,,,,,,,,,-57.0,-74.0,,,,,,,-35.0,,-76.0,,,,,-30.0,-41.0,-43.0,-51.0,-46.0,,,,,,-71.0,,,,,,,,,-47.0,-73.0,-62.0,-72.0,,,,,,,,,-73.0,-71.0,-71.0,,,,,,,,,,,-87.0,-86.0,,,-82.0,,,,,,,,,-59.0,,-51.0,-57.0,-78.0,,,,,,-60.0,-76.0,,
12.08,3.96,1.01,1621507248.7156641,,,,-68.0,-62.0,-67.0,,,,,,,,,,-66.0,,,,,-42.0,,,,,,,,-30.0,-44.0,-38.0,-27.0,,,-87.0,-64.0,,,,,,,,,,,-60.0,-74.0,,,,,,,-33.0,-73.0,-76.0,,,,,-30.0,-42.0,-43.0,-51.0,-46.0,,,,,,-71.0,,,,,,,,,-49.0,-72.0,-62.0,-72.0,,,,,,,,,-73.0,-71.0,-71.0,,,,,,,,,,-82.0,-87.0,-85.0,,,-81.0,,-66.0,,,,-61.0,,,-73.0,,-51.0,-57.0,-78.0,,,,,,-57.0,-77.0,,
